,Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,Elite%,review_id,1_weight,2_weight,3_weight,4_weight,5_weight,6_weight,7_weight,8_weight,fpl_id,Value,real_id,team,Missing
352,F,352,J.Alvarez,7.0,7.0,Man City,0.6,0.06,1.2,0.10200000000000001,1.2,0.096,1.2,0.12,1.2,0.096,1.2,0.10799999999999998,1.2,0.12,1.8,0.4185267375,0.02,352,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,352.0,7.0,352,0,0.0
353,D,353,João Cancelo,5.5,5.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,353,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,353,0,0.0
354,M,354,Kovačić,5.5,5.5,Man City,59.12,2.1839999999999997,50.72,2.426,44.12,1.642,43.52,1.7819999999999998,43.52,1.43,44.12,1.554,44.72,1.8539999999999999,43.52,4.499748824999999,0.0,354,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,354.0,5.5,354,0,0.0
355,D,355,Lewis,4.5,4.5,Man City,46.8,1.2619999999999998,45.0,1.518,41.4,0.644,42.6,0.84,43.2,0.6459999999999999,43.8,0.71,44.4,0.9580000000000001,44.4,1.9922765124999997,0.0,355,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,355.0,4.5,355,0,0.0
356,M,356,Matheus N.,5.0,5.0,Man City,22.2,1.006,21.0,1.254,21.0,1.018,20.4,1.11,21.0,0.9060000000000001,21.0,0.964,21.6,1.194,22.8,3.5041113249999993,0.0,356,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,356.0,5.0,356,0,0.0
357,M,357,McAtee,5.0,5.0,Man City,0.0,0.0,1.0,0.16,2.0,0.18,2.0,0.25,3.0,0.23,3.0,0.28,4.0,0.41,3.0,1.1824654999999995,0.0,357,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,357,0,0.0
358,G,358,Ortega Moreno,5.5,5.5,Man City,21.0,0.8,33.0,1.57,46.0,1.88,49.0,2.18,48.0,1.84,47.0,1.85,45.0,1.99,50.0,7.6188819375,0.02,358,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,358,0,0.0
359,M,359,Phillips,5.0,5.0,Man City,0.0,0.0,0.0,0.0,0.6,0.048,0.6,0.06,1.2,0.07800000000000001,1.2,0.084,1.2,0.096,1.2,0.36091038750000004,0.0,359,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,359.0,5.0,359,0,0.0
360,M,360,Rodrigo,6.5,6.5,Man City,55.636,1.712,68.236,3.46,78.436,3.446,78.436,3.8680000000000003,77.836,2.894,76.036,3.1220000000000003,76.63600000000001,3.822,76.036,9.0621486,0.07,360,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,360.0,6.5,360,0,0.0
361,D,361,Rúben,5.5,5.5,Man City,81.0,2.58,79.8,4.007999999999999,77.4,2.784,77.4,3.3760000000000003,76.8,2.41,76.2,2.45,75.0,3.17,75.6,7.937144462499999,0.03,361,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,361.0,5.5,361,0,0.0
362,D,362,Stones,5.5,5.5,Man City,58.8,1.2839999999999998,65.4,2.7960000000000003,64.2,2.16,66.6,2.66,66.6,1.9639999999999997,66.0,2.0,67.2,2.708,66.6,6.5653137375,0.03,362,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,362.0,5.5,362,0,0.0
363,D,363,Walker,5.5,5.5,Man City,63.6,1.396,63.0,2.322,76.2,2.74,75.0,3.218,74.4,2.326,75.0,2.404,73.8,3.1,73.8,7.588686787499999,0.1,363,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,363.0,5.5,363,0,0.0
364,M,364,Amad,5.0,5.0,Man Utd,28.224,1.7720000000000002,29.424,1.416,31.224,1.4660000000000002,30.024,1.6680000000000001,29.424,1.4,28.824,1.472,29.424,1.3880000000000001,30.024,4.249968075,0.03,364,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,364.0,5.0,364,0,0.0
365,M,365,Antony,6.0,6.0,Man Utd,16.2,1.0219999999999998,18.0,0.976,18.0,0.9619999999999999,18.0,1.1059999999999999,16.8,0.902,18.0,1.0,17.4,0.902,18.0,3.1281239749999994,0.0,365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,365.0,6.0,365,0,0.0
366,M,366,B.Fernandes,8.5,8.5,Man Utd,89.2,6.292000000000001,88.0,5.04,88.0,4.894,86.8,5.8919999999999995,86.2,4.895999999999999,86.2,5.346,85.6,4.734,85.6,14.743831137499999,0.14,366,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,366.0,8.5,366,0,0.0
367,G,367,Bayindir,4.5,4.5,Man Utd,2.0,0.07,2.0,0.05999999999999999,2.0,0.07,2.0,0.09,3.0,0.13,3.0,0.11,3.0,0.11,3.0,0.5932638124999999,0.0,367,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,367,0,0.0
368,M,368,Casemiro,5.0,5.0,Man Utd,81.4,2.972,79.6,2.506,77.8,2.394,77.8,2.804,77.2,2.4020000000000006,76.6,2.5340000000000003,76.6,2.34,75.4,6.8869885,0.0,368,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,368.0,5.0,368,0,0.0
369,D,369,Dalot,5.0,5.0,Man Utd,73.8,2.88,73.8,2.198,73.8,1.9479999999999997,74.4,2.7560000000000002,75.0,2.266,72.6,2.22,72.0,1.8880000000000001,71.4,6.4587518374999995,0.06,369,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,369.0,5.0,369,0,0.0
370,M,370,Eriksen,5.5,5.5,Man Utd,6.4,0.396,8.2,0.434,8.8,0.442,10.0,0.56,10.0,0.48800000000000004,10.0,0.52,9.4,0.47600000000000003,10.0,1.5841110749999998,0.0,370,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,370.0,5.5,370,0,0.0
371,D,371,Evans,4.5,4.5,Man Utd,37.8,0.502,39.0,0.426,40.2,0.392,40.8,0.58,41.4,0.46199999999999997,41.4,0.49200000000000005,42.0,0.452,41.4,1.10850625,0.0,371,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,371.0,4.5,371,0,0.0
372,M,372,Garnacho,6.5,6.5,Man Utd,79.0,4.764,77.2,3.9339999999999997,76.0,3.74,76.6,4.54,76.0,3.842,74.8,4.064,74.8,3.6839999999999997,74.2,10.7726028875,0.11,372,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,372.0,6.5,372,0,0.0
373,M,373,Hannibal,4.5,4.5,Man Utd,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0.17,2.0,0.17,2.0,0.13,2.0,0.17,2.0,0.6547547499999999,0.0,373,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,373,0,0.0
374,G,374,Heaton,4.0,4.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,374,0,0.0
375,F,375,Højlund,7.0,7.0,Man Utd,6.14,0.0,6.14,0.0,6.14,0.0,16.94,1.138,30.14,2.1260000000000003,33.14,2.4,34.34,2.278,33.74,6.9969045749999985,0.03,375,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,375.0,7.0,375,0,0.0
376,D,376,Lindelof,4.5,4.5,Man Utd,54.6,1.3,57.0,1.064,58.2,1.044,60.6,1.422,61.2,1.2879999999999998,61.8,1.31,60.0,1.1219999999999999,58.8,3.8121913999999992,0.0,376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,376.0,4.5,376,0,0.0
377,D,377,Maguire,5.0,5.0,Man Utd,81.6,2.91,79.8,2.332,78.6,2.014,76.8,2.61,75.6,2.132,76.2,2.156,75.6,1.8159999999999998,73.8,6.333224137499998,0.01,377,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,377.0,5.0,377,0,0.0
378,M,378,Mainoo,5.5,5.5,Man Utd,76.76,2.7520000000000007,75.56,2.37,74.36,2.2760000000000002,73.16,2.62,73.16,2.326,73.16,2.448,73.76,2.2739999999999996,72.56,6.2732187,0.08,378,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,378.0,5.5,378,0,0.0
379,D,379,Malacia,4.5,4.5,Man Utd,36.0,0.0,36.0,0.012,36.0,0.008,36.0,0.012,36.0,0.012,36.6,0.048,42.6,0.306,52.2,2.787224675,0.0,379,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,379.0,4.5,379,0,0.0
380,D,380,Martinez,4.5,4.5,Man Utd,84.6,3.2220000000000004,84.0,2.48,82.2,2.138,81.6,2.9,80.4,2.424,80.4,2.414,80.4,2.034,80.4,7.322835062499999,0.05,380,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,380.0,4.5,380,0,0.0
381,M,381,McTominay,5.0,5.0,Man Utd,26.0,1.208,27.8,1.126,28.4,1.0959999999999999,30.2,1.41,29.6,1.1840000000000002,29.6,1.256,29.6,1.1540000000000001,30.2,3.7185227750000003,0.01,381,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,381.0,5.0,381,0,0.0
382,M,382,Mount,6.5,6.5,Man Utd,24.4,1.426,26.8,1.344,28.0,1.3560000000000003,26.8,1.5519999999999998,26.8,1.334,26.2,1.3880000000000001,27.4,1.3460000000000003,26.8,3.8599911249999996,0.0,382,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,382.0,6.5,382,0,0.0
383,G,383,Onana,5.0,5.0,Man Utd,91.8,3.65,91.8,3.36,91.8,3.194,91.8,3.57,90.6,3.332,91.2,3.264,91.2,3.15,91.2,9.249437325,0.07,383,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,383.0,5.0,383,0,0.0
384,M,384,Pellistri,5.0,5.0,Man Utd,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.11,1.0,0.09,1.0,0.09,1.0,0.11,2.0,0.295700625,0.0,384,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,384,0,0.0
385,M,385,Rashford,7.0,7.0,Man Utd,69.0,4.494,67.2,3.634,66.0,3.48,65.4,4.1739999999999995,65.4,3.4619999999999997,64.8,3.702,63.6,3.346,63.6,10.504997824999998,0.07,385,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,385.0,7.0,385,0,0.0
386,M,386,Sancho,6.5,6.5,Man Utd,3.8,0.278,3.8,0.23199999999999998,3.8,0.198,3.8,0.24,3.2,0.196,3.2,0.20200000000000004,3.8,0.20200000000000004,3.2,0.4972233875,0.01,386,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,386.0,6.5,386,0,0.0
387,D,387,Shaw,5.0,5.0,Man Utd,87.6,3.324,85.8,2.716,84.0,2.402,82.2,3.19,81.6,2.636,81.6,2.676,80.4,2.23,77.4,7.658837537499998,0.04,387,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,387.0,5.0,387,0,0.0
388,D,388,Wan-Bissaka,4.5,4.5,Man Utd,60.0,1.6739999999999997,60.6,1.4560000000000002,62.4,1.304,61.2,1.6980000000000002,62.4,1.5019999999999998,63.0,1.5739999999999998,61.8,1.5679999999999998,60.0,4.118704524999999,0.01,388,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,388.0,4.5,388,0,0.0
389,F,389,Zirkzee,7.0,7.0,Man Utd,72.324,3.8480000000000008,70.524,3.5879999999999996,70.524,3.4679999999999995,63.324,3.65,54.324,2.3840000000000003,53.724,2.5180000000000002,52.523999999999994,2.2359999999999998,52.523999999999994,7.2228982875,0.03,389,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,389.0,7.0,389,0,0.0
390,D,390,A.Murphy,4.0,4.0,Newcastle,36.0,0.0,36.0,0.008,36.0,0.008,36.0,0.008,36.0,0.008,36.0,0.008,36.0,0.012,36.0,0.0634239375,0.01,390,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,390.0,4.0,390,0,0.0
391,M,391,Almirón,6.0,6.0,Newcastle,26.0,1.5960000000000003,26.6,1.33,24.8,1.274,24.2,1.216,25.4,1.26,26.0,1.096,25.4,1.238,26.0,3.3838507874999992,0.01,391,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,391.0,6.0,391,0,0.0
392,M,392,Barnes,6.5,6.5,Newcastle,40.6,2.892,42.4,2.3680000000000003,41.8,2.3759999999999994,38.8,2.204,38.8,2.1920000000000006,38.8,1.85,40.0,2.18,38.2,5.682457049999999,0.01,392,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,392.0,6.5,392,0,0.0
393,D,393,Botman,4.5,4.5,Newcastle,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.072,36.0,0.14,0.0,393,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,393.0,4.5,393,0,0.0
394,M,394,Bruno G.,6.5,6.5,Newcastle,89.4,4.38,88.2,3.35,87.0,3.4179999999999997,86.4,3.3,85.8,3.2460000000000004,85.2,2.764,85.2,3.22,84.0,7.984824237499998,0.03,394,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,394.0,6.5,394,0,0.0
395,D,395,Burn,4.5,4.5,Newcastle,84.6,3.63,81.0,2.602,81.0,2.4859999999999998,81.6,2.7279999999999998,79.8,2.422,79.8,1.6539999999999997,80.4,2.694,79.2,6.521250374999999,0.2,395,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,395.0,4.5,395,0,0.0
396,G,396,Dúbravka,4.5,4.5,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0208802499999999,0.01,396,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,396,0,0.0
397,M,397,Fraser,5.0,5.0,Newcastle,0.0,0.0,2.0,0.16,1.0,0.11,0.0,0.0,1.0,0.11999999999999998,1.0,0.1,2.0,0.13,1.0,0.4995598124999999,0.0,397,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,397,0,0.0
398,M,398,Gordon,7.5,7.5,Newcastle,82.50399999999999,5.117999999999999,80.704,4.298,80.104,4.39,78.304,4.158,78.304,4.158,77.704,3.44,77.104,4.026,78.304,10.4923638625,0.33,398,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,398.0,7.5,398,0,0.0
399,D,399,Hall,4.5,4.5,Newcastle,49.8,1.754,54.0,1.444,51.6,1.166,51.6,1.258,52.2,1.15,53.4,0.884,52.2,1.278,53.4,3.0660923374999998,0.01,399,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,399.0,4.5,399,0,0.0
400,M,400,Hayden,4.5,4.5,Newcastle,6.0,0.34,9.0,0.4,6.0,0.33,7.0,0.34,8.0,0.37,6.0,0.3,7.0,0.35,9.0,1.34139625,0.0,400,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,400,0,0.0
401,F,401,Isak,8.5,8.5,Newcastle,85.0,7.3020000000000005,83.2,5.406000000000001,79.6,5.146,76.6,4.648,76.6,4.664,76.6,3.926,76.0,4.526,76.6,11.9514601125,0.55,401,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,401.0,8.5,401,0,0.0
402,M,402,J.Murphy,5.5,5.5,Newcastle,49.2,3.1559999999999997,49.2,2.486,48.6,2.528,47.4,2.404,46.8,2.3760000000000003,46.8,2.0340000000000003,46.2,2.292,46.2,6.066694725,0.01,402,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,402.0,5.5,402,0,0.0
403,M,403,Joelinton,6.0,6.0,Newcastle,60.2,3.22,59.0,2.49,51.2,2.068,48.8,1.91,48.8,1.8840000000000001,48.2,1.5960000000000003,48.8,1.852,50.0,5.107108725,0.0,403,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,403.0,6.0,403,0,0.0
404,D,404,Kelly,4.5,4.5,Newcastle,85.2,3.2460000000000004,84.6,2.28,84.0,2.224,82.2,2.37,82.2,2.128,81.0,1.4280000000000002,80.4,2.2439999999999998,79.8,5.930844274999999,0.0,404,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,404.0,4.5,404,0,0.0
405,D,405,Krafth,4.5,4.5,Newcastle,42.6,0.46799999999999997,46.2,0.434,45.0,0.42,46.2,0.512,46.2,0.47600000000000003,46.8,0.374,47.4,0.55,46.8,1.5462439374999999,0.0,405,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,405.0,4.5,405,0,0.0
406,M,406,Kuol,4.5,4.5,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,406,0,0.0
407,D,407,Lascelles,4.5,4.5,Newcastle,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.012,36.0,0.012,0.0,407,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,407.0,4.5,407,0,0.0
408,D,408,Lewis,4.0,4.0,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,2.0,0.07,1.0,0.04,2.0,0.09,2.0,0.3146855625,0.0,408,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,408,0,0.0
409,D,409,Livramento,4.5,4.5,Newcastle,51.0,1.528,55.8,1.44,57.6,1.4480000000000002,58.8,1.6580000000000001,59.4,1.486,60.6,1.1380000000000001,60.6,1.6839999999999997,60.0,4.087776387500001,0.02,409,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,409.0,4.5,409,0,0.0
410,M,410,Longstaff,5.0,5.0,Newcastle,68.232,3.322,68.232,2.634,55.632,2.01,56.232,1.9439999999999997,56.232,1.9439999999999997,56.232,1.6640000000000001,55.032,1.882,54.431999999999995,4.6958199375000005,0.01,410,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,410.0,5.0,410,0,0.0
411,M,411,Miley,5.0,5.0,Newcastle,1.192,0.0,1.192,0.0,1.192,0.0,1.192,0.0,1.192,0.0,2.992,0.242,4.192,0.47600000000000003,5.992000000000001,1.2034703999999998,0.0,411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,411.0,5.0,411,0,0.0
412,G,412,Odysseas,4.5,4.5,Newcastle,0.0,0.0,2.0,0.07,2.0,0.09,3.0,0.1,3.0,0.11,3.0,0.11999999999999998,3.0,0.11999999999999998,4.0,0.5149833749999999,0.0,412,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,412,0,0.0
413,G,413,Pope,5.0,5.0,Newcastle,92.4,3.892,91.2,3.41,91.2,3.3139999999999996,91.2,3.4760000000000004,90.6,3.2879999999999994,90.6,2.964,90.6,3.408,90.0,8.740845799999999,0.06,413,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,413.0,5.0,413,0,0.0
414,G,414,Ruddy,4.0,4.0,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,414,0,0.0
415,D,415,Schär,5.5,5.5,Newcastle,90.0,3.636,87.6,2.824,87.6,2.73,86.4,2.94,85.8,2.64,86.4,1.804,85.8,2.92,85.2,7.217598562499998,0.07,415,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,415.0,5.5,415,0,0.0
416,D,416,Targett,4.0,4.0,Newcastle,36.0,0.052000000000000005,36.6,0.072,36.6,0.068,36.6,0.076,37.2,0.08600000000000002,37.2,0.072,37.2,0.1,37.2,0.2943322,0.01,416,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,416.0,4.0,416,0,0.0
417,M,417,Tonali,5.5,5.5,Newcastle,12.564,0.0,12.564,0.0,53.364,2.174,52.763999999999996,2.12,52.163999999999994,2.104,52.163999999999994,1.794,52.763999999999996,2.0780000000000003,50.364,5.966376037499999,0.0,417,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,417.0,5.5,417,0,0.0
418,D,418,Trippier,6.0,6.0,Newcastle,80.4,4.062,73.8,2.734,70.8,2.434,69.6,2.56,69.6,2.35,67.8,1.598,67.2,2.446,68.4,6.0733922499999995,0.14,418,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,418.0,6.0,418,0,0.0
419,M,419,White,4.5,4.5,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,419,0,0.0
420,M,420,Willock,5.0,5.0,Newcastle,40.972,2.41,40.372,1.9340000000000002,31.372,1.3719999999999999,31.372,1.3259999999999998,31.372,1.328,33.172,1.192,32.571999999999996,1.3359999999999999,33.172,3.8421926875,0.0,420,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,420.0,5.0,420,0,0.0
421,F,421,Wilson,7.0,7.0,Newcastle,5.496,0.0,5.496,0.0,11.495999999999999,0.688,24.096,1.902,25.296,1.972,23.496,1.6019999999999999,24.096,1.8860000000000001,25.296,5.4099569249999995,0.01,421,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,421.0,7.0,421,0,0.0
422,D,422,Aina,4.5,4.5,Nott'm Forest,87.0,2.986,85.2,2.6320000000000006,84.0,3.028,84.0,1.166,83.4,1.952,82.8,2.65,82.2,1.428,82.2,6.0943527500000005,0.01,422,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,422.0,4.5,422,0,0.0
423,M,423,Anderson,5.0,5.0,Nott'm Forest,45.6,1.8260000000000003,46.8,1.8519999999999999,45.6,1.8079999999999998,47.4,1.444,46.2,1.614,46.8,1.84,46.8,1.528,48.0,4.5850765749999995,0.0,423,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,423.0,5.0,423,0,0.0
424,F,424,Awoniyi,6.0,6.0,Nott'm Forest,19.6,1.2,20.8,1.252,20.8,1.286,22.6,1.044,21.4,1.124,21.4,1.274,22.6,1.12,23.2,3.3289785,0.01,424,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,424.0,6.0,424,0,0.0
425,D,425,Boly,4.5,4.5,Nott'm Forest,87.6,2.76,85.2,2.366,83.4,2.7239999999999998,82.2,1.074,81.6,1.7760000000000002,81.6,2.344,80.4,1.28,80.4,5.606016812499999,0.0,425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,425.0,4.5,425,0,0.0
426,M,426,Bowler,4.5,4.5,Nott'm Forest,0.0,0.0,2.0,0.13,2.0,0.16,3.0,0.2,3.0,0.22,4.0,0.29,3.0,0.22,4.0,1.2331454375000002,0.0,426,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,426,0,0.0
427,G,427,C.Miguel,4.5,4.5,Nott'm Forest,36.0,0.144,36.0,0.17600000000000002,36.0,0.16399999999999998,36.0,0.15600000000000003,36.0,0.14800000000000002,36.0,0.192,36.0,0.17600000000000002,36.0,0.18799999999999997,0.01,427,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,427.0,4.5,427,0,0.0
428,M,428,Da Silva Moreira,4.5,4.5,Nott'm Forest,0.0,0.0,1.0,0.1,3.0,0.19,3.0,0.18,3.0,0.23,4.0,0.2700000000000001,4.0,0.23999999999999996,5.0,1.1830443125,0.0,428,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,428,0,0.0
429,M,429,Danilo,5.0,5.0,Nott'm Forest,68.0,2.408,68.0,2.37,68.0,2.418,66.8,1.8359999999999999,66.2,2.06,65.6,2.322,65.6,1.9480000000000002,63.8,5.414138299999999,0.0,429,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,429.0,5.0,429,0,0.0
430,F,430,Dennis,5.0,5.0,Nott'm Forest,7.4,0.42800000000000005,8.0,0.45,9.2,0.506,9.2,0.4059999999999999,11.0,0.562,10.4,0.602,11.6,0.538,11.6,2.0237054875,0.0,430,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,430.0,5.0,430,0,0.0
431,M,431,Dominguez,5.0,5.0,Nott'm Forest,28.0,1.088,29.8,1.156,30.4,1.182,31.6,0.976,32.2,1.086,32.8,1.252,34.0,1.068,33.4,3.4979880000000003,0.0,431,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,431.0,5.0,431,0,0.0
432,M,432,Elanga,5.5,5.5,Nott'm Forest,60.2,2.9739999999999998,59.6,2.8759999999999994,59.0,2.8939999999999997,57.8,2.102,58.4,2.46,58.4,2.87,57.8,2.2460000000000004,57.2,6.776174200000001,0.03,432,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,432.0,5.5,432,0,0.0
433,M,433,Gibbs-White,6.5,6.5,Nott'm Forest,84.4,4.59,82.0,4.337999999999999,80.8,4.33,80.8,3.0860000000000003,79.6,3.6180000000000003,79.6,4.332,79.0,3.304,79.0,9.9239932875,0.07,433,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,433.0,6.5,433,0,0.0
434,M,434,Hudson-Odoi,5.5,5.5,Nott'm Forest,75.2,3.58,74.0,3.4819999999999998,72.2,3.466,70.4,2.49,70.4,2.8819999999999992,70.4,3.3560000000000003,69.2,2.6719999999999997,69.2,7.5169566875,0.05,434,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,434.0,5.5,434,0,0.0
435,M,435,Mighten,4.5,4.5,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,435,0,0.0
436,D,436,Murillo,4.5,4.5,Nott'm Forest,90.0,2.8420000000000005,88.2,2.5,87.6,2.918,86.4,1.074,86.4,1.882,84.6,2.514,84.6,1.3459999999999999,84.6,5.80798445,0.01,436,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,436.0,4.5,436,0,0.0
437,D,437,N.Williams,4.5,4.5,Nott'm Forest,87.0,2.8420000000000005,84.6,2.472,83.4,2.858,82.8,1.0959999999999999,82.2,1.8459999999999999,82.8,2.4779999999999998,82.2,1.3359999999999999,81.0,5.796357099999999,0.01,437,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,437.0,4.5,437,0,0.0
438,D,438,O.Richards,4.5,4.5,Nott'm Forest,36.0,0.0,36.0,0.008,36.0,0.008,36.0,0.008,36.6,0.032,36.0,0.02,36.0,0.012,36.0,0.08480315000000001,0.0,438,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,438.0,4.5,438,0,0.0
439,M,439,O'Brien,5.0,5.0,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,439,0,0.0
